,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3846,55,Private,119344.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,0
14439,26,State-gov,36741.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,0
8676,48,Private,107231.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1
13191,26,Private,109457.0,10th,6.0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,48.0,United-States,0
13263,40,Private,356934.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,45.0,United-States,1
7126,39,Private,123417.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
16226,52,Private,240612.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,Peru,1
11740,32,Private,265638.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,60.0,United-States,0
14587,51,Local-gov,142801.0,Masters,14.0,Widowed,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,1
12761,48,Self-emp-not-inc,259412.0,Prof-school,15.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20.0,United-States,0
11092,22,Private,163519.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,0
4992,39,Private,192251.0,Some-college,10.0,Divorced,Craft-repair,Own-child,White,Female,0.0,0.0,50.0,United-States,1
116,26,Private,206721.0,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
13608,20,Self-emp-inc,134815.0,9th,5.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,625.0,40.0,United-States,0
11820,51,Private,169785.0,Bachelors,13.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,1
1569,22,Private,268707.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,42.0,United-States,0
1548,65,Private,475775.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,22.0,United-States,0
3749,31,Local-gov,253456.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1
10756,24,Private,214399.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,55.0,United-States,0
13818,43,Self-emp-inc,27444.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,40.0,United-States,1
4575,44,Private,271282.0,Bachelors,13.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,56.0,United-States,0
1808,30,Private,34574.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0
7286,48,Self-emp-not-inc,90042.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,49.0,United-States,0
8244,40,Private,192878.0,10th,6.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
2791,33,Private,250782.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
12566,46,Private,203653.0,Bachelors,13.0,Divorced,Sales,Other-relative,Black,Male,0.0,0.0,40.0,United-States,0
1223,46,Private,219967.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,45.0,United-States,1
15399,40,Private,174575.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1
8971,45,Private,377622.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
7813,49,Private,169092.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,5178.0,0.0,40.0,Canada,1
10096,66,Private,366425.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
7533,21,Private,291232.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
14542,23,Private,299047.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
1574,34,Private,97933.0,9th,5.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,0
10278,32,Self-emp-not-inc,176185.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,7298.0,0.0,40.0,Japan,1
3014,53,State-gov,182907.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
7622,23,Private,245361.0,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,35.0,United-States,0
9186,33,Private,473133.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,1
4833,39,Private,238255.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
3813,36,Private,72375.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,45.0,United-States,0
5270,40,Self-emp-not-inc,308296.0,HS-grad,9.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0
6513,40,Private,113732.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
15532,22,Private,535027.0,Some-college,10.0,Never-married,Transport-moving,Unmarried,Black,Male,0.0,0.0,15.0,United-States,0
11192,32,Private,239662.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,1579.0,36.0,United-States,0
8549,28,Private,220692.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,0
918,48,Private,197836.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1
16102,34,Local-gov,207668.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,41.0,United-States,1
9871,32,State-gov,347623.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,3411.0,0.0,40.0,United-States,0
4397,30,Private,348592.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
11459,35,Private,141420.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
12442,59,Self-emp-inc,170993.0,Prof-school,15.0,Divorced,Prof-specialty,Not-in-family,White,Male,13550.0,0.0,40.0,United-States,1
14996,33,Private,171892.0,Assoc-acdm,12.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,42.0,United-States,0
2772,19,Private,218956.0,12th,8.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
7148,26,Private,272865.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
15254,45,Private,105779.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,0
2841,43,Private,222596.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,Poland,1
5724,42,Private,348059.0,Doctorate,16.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
724,35,Self-emp-not-inc,28987.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,96.0,United-States,0
15129,21,Private,53306.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0
9019,81,Self-emp-not-inc,108604.0,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,United-States,0
14720,31,Private,119411.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
13615,42,Self-emp-not-inc,54651.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Cuba,1
2175,17,Private,138507.0,10th,6.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,12.0,United-States,0
13600,22,Private,258298.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,35.0,United-States,0
2782,36,Private,307134.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,United-States,0
5463,36,Private,196662.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Puerto-Rico,0
11327,31,Private,302679.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
4354,46,Local-gov,32290.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
15859,25,Private,324854.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
3434,25,Local-gov,262818.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,35.0,Guatemala,0
11233,44,Private,112656.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,0
5491,40,Private,379917.0,Assoc-voc,11.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,32.0,United-States,0
12519,52,Federal-gov,385183.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1
2789,25,Private,199143.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
241,25,Local-gov,281412.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,0
13592,31,Private,369027.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,37.0,United-States,0
14427,35,Local-gov,33943.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Other,Male,0.0,0.0,40.0,United-States,1
11556,28,State-gov,200068.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Other,Female,0.0,0.0,40.0,United-States,0
1107,43,Private,223934.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
214,39,Private,22463.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
13494,38,Private,191455.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,10.0,United-States,0
2392,46,Private,343579.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,77.0,United-States,0
4589,63,Private,158609.0,10th,6.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,20.0,United-States,0
1371,34,Private,158688.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,0
12057,46,State-gov,86837.0,Some-college,10.0,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,50.0,Philippines,0
5186,45,Private,191357.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
51,18,Private,54440.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0
1946,36,Self-emp-not-inc,125933.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,50.0,United-States,1
1615,49,Private,149337.0,HS-grad,9.0,Separated,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
2326,20,Private,89991.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,35.0,United-States,0
5809,39,Private,368586.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Female,0.0,0.0,37.0,Puerto-Rico,0
10446,26,Private,169100.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
14824,26,Private,234258.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,0
3951,42,Self-emp-inc,149102.0,Assoc-voc,11.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
15301,31,State-gov,176185.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
7683,63,Self-emp-inc,165611.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,0
13970,66,Private,199374.0,Masters,14.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,20.0,United-States,0
13804,22,Private,372898.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,0
7479,33,Private,186884.0,HS-grad,9.0,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
12318,64,Local-gov,209899.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,35.0,United-States,0
15164,22,Private,113464.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Other,Male,0.0,0.0,40.0,Dominican-Republic,0
6301,50,Private,143804.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,55.0,United-States,0
9485,38,Private,425502.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
13682,19,Private,110998.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,0
5151,51,Private,277471.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
4765,25,Private,193787.0,Some-college,10.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,60.0,United-States,0
12272,60,Self-emp-inc,75257.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40.0,United-States,0
9786,40,Private,168071.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1
15124,38,Private,220694.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,80.0,United-States,1
5842,42,Private,86912.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
14689,47,Local-gov,398397.0,Masters,14.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
11236,36,Private,225516.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,1
4470,36,Private,73023.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,2202.0,0.0,40.0,United-States,0
2248,55,Self-emp-inc,304695.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,0
11155,38,Self-emp-not-inc,36270.0,HS-grad,9.0,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0.0,0.0,60.0,United-States,0
2721,32,Self-emp-inc,233727.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,60.0,United-States,1
14352,21,Private,107960.0,Some-college,10.0,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0.0,0.0,20.0,China,0
8928,31,Private,31510.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
11470,65,State-gov,172348.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,20.0,United-States,0
4887,28,Private,192932.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
1416,43,Private,221550.0,Bachelors,13.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,United-States,0
6387,40,Private,132633.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0.0,1741.0,40.0,United-States,0
5454,40,Private,106501.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,2829.0,0.0,50.0,United-States,0
7143,58,Private,299991.0,11th,7.0,Divorced,Adm-clerical,Not-in-family,White,Female,3674.0,0.0,40.0,United-States,0
4230,47,Federal-gov,146786.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
9310,59,Private,653215.0,11th,7.0,Widowed,Transport-moving,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
473,28,Private,193122.0,HS-grad,9.0,Divorced,Sales,Other-relative,White,Male,0.0,0.0,50.0,United-States,0
15771,64,Private,181530.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
6925,21,Private,479296.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
6355,39,Private,67317.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
7431,46,Self-emp-inc,340651.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,1977.0,60.0,United-States,1
15128,38,Federal-gov,236648.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
2804,24,Private,163053.0,11th,7.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,36.0,United-States,0
3190,42,Private,388725.0,Masters,14.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1
5031,26,Self-emp-inc,97952.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,80.0,United-States,0
5882,25,Private,109419.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,8614.0,0.0,45.0,United-States,1
13267,56,Private,159544.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,0
10470,35,Private,161496.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
9475,34,Private,159008.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,36.0,United-States,1
10601,44,Self-emp-not-inc,270495.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,50.0,United-States,0
4865,54,Private,64421.0,Some-college,10.0,Widowed,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
1022,31,Private,145924.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,35.0,United-States,0
7740,22,Local-gov,467759.0,HS-grad,9.0,Divorced,Machine-op-inspct,Own-child,White,Male,0.0,0.0,48.0,United-States,0
8430,41,Local-gov,214242.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1902.0,72.0,United-States,1
11160,28,State-gov,140239.0,HS-grad,9.0,Separated,Other-service,Own-child,White,Female,0.0,0.0,11.0,United-States,0
8966,39,Private,33223.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1
16,43,Private,346189.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
16123,19,Private,109005.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,0
9671,17,Private,67603.0,9th,5.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,10.0,United-States,0
2553,33,Self-emp-not-inc,234976.0,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,1
1928,60,Private,95680.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,United-States,1
12910,45,Private,92374.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Other,Male,13550.0,0.0,60.0,India,1
13969,46,Private,261059.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
756,44,Self-emp-inc,60087.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1
10779,31,Self-emp-not-inc,402812.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,45.0,United-States,1
1586,51,State-gov,136060.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
9305,55,Private,329797.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
9286,43,Private,45975.0,12th,8.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Italy,0
668,41,Private,185057.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
8878,39,Private,113725.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,8614.0,0.0,40.0,United-States,1
1250,55,Private,135339.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,1
10061,29,Private,243660.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
3668,23,Local-gov,219122.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-States,0
2380,36,Private,263896.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
2356,45,Private,103540.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103.0,0.0,40.0,United-States,1
10328,30,Private,154120.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,60.0,United-States,1
2817,41,Private,230961.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
